N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,M3,userId,productId,Rating
0.0921,0.0621,9.387407754,1.350095146,10.53390403,1.0021444529999999,9.2001,6.9001,0.8718333540000001,0.490953301,1.247621104,0.495000871,9.657426783,11.15052454,RAISE,A3HF257LGTGOTS,972683275,5
0.0911,0.0631,9.658555637000001,1.146496272,10.53390403,1.390629065,9.6001,7.2001,0.8911613140000001,0.419493695,1.6003759130000001,0.52982203,9.887854891,11.69797765,RAISE,A6R43EXZGQ1I0,972683275,5
0.0911,0.0641,9.729892017000001,0.875348389,10.53390403,1.68488217,10.0001,7.5001,0.916901807,0.324591936,1.847178138,0.531731596,9.904961695,11.914435800000001,RAISE,A33RU0BLKE4YWA,972683275,5
0.0911,0.0651,10.44348932,0.804012009,10.53390403,2.223090175,10.4001,7.8001,0.9236738809999999,0.29962420300000003,2.3729022769999997,0.6243925570000001,10.60429172,13.1270061,RAISE,A26ADM56C8D660,972683275,5
0.0911,0.0661,6.70066666,0.090414706,10.53390403,2.5978441130000003,10.8001,8.1001,0.99141679,0.049865147,2.622776687,0.549487911,6.718749601,9.366458861,HOLD,A11D842ZBM7QAD,972683275,5
0.0001,0.0661,7.30731029,3.833237366,10.53390403,14.82207257,10.8001,8.1001,0.636104776,1.341653078,15.49289911,3.769406361,8.073957763,24.23768341,RAISE,AZ6SUJ5T0KBE5,972683275,5
0.0001,0.0671,8.052380534,3.2265937360000003,10.53390403,0.381260516,11.2001,8.4001,0.693694405,1.129327808,0.94592442,0.753848788,8.697699281,10.208287599999998,RAISE,A2EZPD81ACVMOO,972683275,5
0.0201,0.0681,8.458873563,2.481523492,10.53390403,0.49912577700000005,11.6001,8.7001,0.76442509,0.8725532220000001,0.935402388,0.623357089,8.955178261,10.32685726,RAISE,A284PZTO3H9FEN,972683275,5
0.0401,0.0691,8.929528788999999,2.075030463,10.53390403,0.681748417,12.0001,9.0001,0.80301411,0.7342806620000001,1.048888748,0.576918081,9.344534882,10.76056396,RAISE,A7EVWY97FPSIA,972683275,5
0.0601,0.0701,9.100150552,1.604375237,10.53390403,0.8606648379999999,12.4001,9.3001,0.847694147,0.5735513329999999,1.147440504,0.516263767,9.421025599,10.85524177,RAISE,A8XWBF2NFDRC3,972683275,2
0.0801,0.0711,9.70294444,1.433753474,10.53390403,1.13441673,12.8001,9.6001,0.863891538,0.517833716,1.3933335880000002,0.5375835760000001,9.989695135,11.64194558,RAISE,AHKKH5P9OXXMG,972683275,5
0.1001,0.0721,10.34059186,0.830959586,10.53390403,1.353502484,13.2001,9.9001,0.9211157059999999,0.310855855,1.5089304119999998,0.45721401,10.50678378,12.17114212,RAISE,A3BLAOR6MEE9YO,972683275,3
0.1201,0.0731,4.977305937,0.193312163,10.53390403,2.488831476,13.6001,10.2001,0.981648574,0.09167925699999999,2.534671105,0.552773849,5.01596837,7.596479102999999,HOLD,A1N0MVWRW4JI84,972683275,5
0.0001,0.0731,5.209272363,5.5565980889999995,10.53390403,5.149501045,13.6001,10.2001,0.472503445,1.944829331,6.121915711000001,2.196797808,6.320591981000001,13.41492236,RAISE,A30IEZ3Y1GC6D7,972683275,4
-0.0009,0.0741,5.226539612,5.324631663,10.53390403,0.18749862,14.0001,10.5001,0.49452438,1.8634410819999998,1.119219161,1.155564373,6.291465945,8.342405647,RAISE,A14ZMA7222WU6F,972683275,5
0.0191,0.0751,6.032697988,5.307364413999999,10.53390403,0.19631553699999998,14.4001,10.8001,0.496163588,1.861397545,1.127014309,1.156101634,7.094170871,9.151883952999999,RAISE,AN4PWA7694PFT,972683275,5
0.0391,0.0761,6.92084309,4.501206038,10.53390403,0.22733309899999998,14.8001,11.1001,0.572693464,1.583242113,1.018954156,0.995411888,7.821084298,9.63165951,RAISE,A2RELVDY2PSZHD,972683275,5
0.0591,0.0771,7.281011307999999,3.6130609369999998,10.53390403,0.307510611,15.2001,11.4001,0.657006469,1.2763913279999999,0.945706275,0.8273369190000001,8.003623495,9.587525434,RAISE,A33TFX6J52RLYP,972683275,4
0.0791,0.0781,7.789513577999999,3.252892718,10.53390403,0.40303839,15.6001,11.7001,0.691197802,1.154332451,0.980204616,0.7732071490000001,8.440092122000001,9.997462963,RAISE,A222PTRQBKQKX6,972683275,4
0.0991,0.0791,8.688861352,2.7443904480000003,10.53390403,0.47892840299999995,16.0001,12.0001,0.739470718,0.9803566570000001,0.9691067309999999,0.683999675,9.237739442,10.6970245,RAISE,A1VM0DU10K0DE6,972683275,5
0.1191,0.0801,9.209828037000001,1.845042674,10.53390403,0.633208832,16.4001,12.3001,0.8248472109999999,0.669584936,0.9680013000000001,0.5283927279999999,9.578836572,10.88163034,RAISE,ACS5A8NRVRQ8M,972683275,5
0.1391,0.0811,9.342336807999999,1.324075989,10.53390403,0.998332252,16.8001,12.6001,0.874303394,0.49124659600000004,1.24395555,0.49441440799999997,9.607152006,11.09673085,RAISE,AMZPGSUL2HJMQ,972683275,4
0.1391,0.0821,10.30734363,1.1915672179999999,10.53390403,1.411148134,17.2001,12.9001,0.8868826590000001,0.44486852600000004,1.6335823969999999,0.549150743,10.54565707,12.40167373,RAISE,A1ELV5JOVFMNOV,972683275,5
0.1381,0.0831,8.434422439,0.226560398,10.53390403,1.7300482030000002,17.6001,13.2001,0.978492267,0.10691613900000001,1.7835062730000002,0.410159324,8.479734518999999,10.31669886,STOP,A1X7SF8S7VRCVH,972683275,4
0.1371,0.0841,9.300159107,2.099481588,10.53390403,7.445628192999999,0.0001,0.0001,0.800692926,0.7622385559999999,7.826747471,1.9464687719999998,9.720055425,17.92792217,RAISE,A3F0Y83DVO5TIY,972683275,5
0.1361,0.0851,9.784246902000001,1.23374492,10.53390403,0.885948147,0.4001,0.3001,0.882878663,0.459030722,1.115463508,0.45260806299999995,10.03099589,11.37597476,RAISE,A19A4GQJW67VOD,972683275,5
0.1351,0.0861,9.963452151,0.7496571240000001,10.53390403,1.58610532,0.8001,0.6001,0.9288338759999999,0.289399993,1.730805317,0.49086106,10.11338358,11.98888889,RAISE,A1VA1QF8KZNBLL,972683275,5
0.1341,0.0871,10.92062062,0.570451875,10.53390403,2.658135787,1.2001,0.9001,0.94584611,0.226478156,2.771374865,0.667514051,11.034711,13.91932494,RAISE,A36ZD92R4M2NZ9,972683275,1
0.1331,0.0881,7.69353809,-0.38671659399999997,10.53390403,3.828761408,1.6001,1.2001,1.036711612,-0.10873080800000001,3.7743960039999997,0.700513797,7.616194771,11.33622537,RAISE,A1LSU3ES5R6WLN,972683275,5
0.1321,0.0001,8.092344916,2.840365937,10.53390403,-3.978902488,2.0001,1.5001,0.730359615,1.020548078,-3.4686284489999997,-0.18345165100000002,8.660418103,5.7020636929999995,RAISE,A2BG2OS6UJK297,972683275,4
0.1311,0.0011,9.010216336000001,2.441559111,10.53390403,0.569810024,2.4001,1.8001,0.7682189709999999,0.8807656890000001,1.010192868,0.642421418,9.498528158,10.94910387,RAISE,A19QVO6ZINIZHS,972683275,5
0.1301,0.0021,9.759059609,1.52368769,10.53390403,0.73807071,2.8001,2.1001,0.855353942,0.559310692,1.0177260559999999,0.48320055700000003,10.06379715,11.36117855,RAISE,A1QKUDP9EUHJXH,972683275,4
0.1291,0.0031,10.46327698,0.7748444170000001,10.53390403,1.280978992,3.2001,2.4001,0.926442806,0.297015546,1.429486765,0.43440512600000003,10.61824586,12.1962404,RAISE,AELFAZJYOP332,972683275,4
0.1281,0.0041,9.025341967000001,0.070627044,10.53390403,2.7007426910000003,3.6001,2.7001,0.993295264,0.050339465,2.7259124239999997,0.570352217,9.039467376000001,11.79054953,HOLD,A29Y8MLKEZILVU,972683275,5
0.1271,0.0041,9.558156857,1.50856206,10.53390403,25.55775074,3.6001,2.7001,0.8567898420000001,0.5534167210000001,25.8344591,5.443600181,9.859869268999999,35.97103673,RAISE,AV2AZD7ZIBC3L,972683275,5
0.1261,0.0051,10.41497933,0.975747169,10.53390403,1.267187756,4.0001,3.0001,0.9073707940000001,0.366731509,1.4505535109999999,0.473476457,10.61012876,12.24404803,RAISE,A3W2CPHVD6E5QR,972683275,5
0.1251,0.0061,7.900626579,0.118924694,10.53390403,2.134770085,4.4001,3.3001,0.988710293,0.066643643,2.168091906,0.46694020299999994,7.924411517999999,10.12582525,HOLD,A3UTDVL4CPYCTW,972683275,5
0.1241,0.0061,8.407265028,2.6332774469999998,10.53390403,13.28677218,4.4001,3.3001,0.75001885,0.946467106,13.76000573,3.2252347,8.933920517,23.1671598,RAISE,A3TAS1AG6FMBQW,972683275,5
0.1231,0.0071,9.201305664,2.1266389980000002,10.53390403,0.638540009,4.8001,3.6001,0.7981148309999999,0.768943649,1.023011834,0.589074191,9.626633464,11.03411712,RAISE,A20EHH02K9S2UZ,972683275,2
0.1221,0.0081,9.283774453,1.332598362,10.53390403,0.86533781,5.2001,3.9001,0.873494351,0.49082942700000004,1.110752523,0.46756521799999995,9.550294125,10.90646136,RAISE,A1WXU0BY2L7ZL9,972683275,5
0.1211,0.0091,10.25451714,1.250129573,10.53390403,1.393334214,5.6001,4.2001,0.881323243,0.461765351,1.6242168890000002,0.555726053,10.50454305,12.35964262,RAISE,A3QTXADA24F55O,972683275,5
0.1201,0.0101,3.746953468,0.279386884,10.53390403,1.640552685,6.0001,4.5001,0.9734773659999999,0.121805409,1.70145539,0.40119378299999997,3.802830845,5.565188939,STOP,AYRACCER8JXU1,972683275,4
0.1191,0.0111,4.1965363060000005,6.786950557999999,10.53390403,2.682268703,0.0001,0.0001,0.35570415899999996,2.399252695,3.8818950510000003,1.976005358,5.553926418,10.63544782,RAISE,A2T4OX8NH9LIIC,972683275,5
0.1181,0.0121,4.693636772,6.33736772,10.53390403,0.12366485599999999,0.4001,0.3001,0.398383761,2.241698702,1.244514207,1.369752192,5.961110316,8.326473874,RAISE,A3VSGMP5KCQ4Q2,972683275,5
0.1171,0.0131,5.192083277,5.840267254,10.53390403,0.148125751,0.8001,0.6001,0.445574287,2.067513539,1.18188252,1.270133274,6.360136728,8.575776018,RAISE,A1QKKD813YA5BJ,972683275,5
0.1161,0.0141,6.1281067170000005,5.341820749,10.53390403,0.177802934,1.2001,0.9001,0.49289259399999996,1.892857262,1.124231565,1.171274944,7.196470867,9.267131062999999,RAISE,A2RUN82QPU60PN,972683275,3
0.1151,0.0151,6.154430095,4.4057973089999996,10.53390403,0.229438875,1.6001,1.2001,0.581750764,1.565049058,1.011963404,0.98491721,7.035589557000001,8.83007749,RAISE,A2W75LE521OOTH,972683275,5
0.1141,0.0161,6.302627622,4.379473931000001,10.53390403,0.279378721,2.0001,1.5001,0.584249684,1.555635876,1.0571966590000001,0.98925727,7.178522407999999,9.013537005,RAISE,A1PYNMFFQ9IBNL,972683275,5
0.1131,0.0171,7.016529203999999,4.231276404,10.53390403,0.28782578600000003,2.4001,1.8001,0.598318307,1.503566741,1.0396091570000001,0.959705202,7.862784485,9.654177012,RAISE,ANJY75Z24A6AG,972683275,5
0.1121,0.0181,7.7775785189999995,3.517374822,10.53390403,0.33165071399999996,2.8001,2.1001,0.6660901020000001,1.253501188,0.958401308,0.818430855,8.481053483,10.06620539,RAISE,A16PP857J4AKLB,972683275,5
0.1111,0.0191,8.229018979,2.756325508,10.53390403,0.442237686,3.2001,2.4001,0.738337705,0.986933928,0.93570465,0.6806078940000001,8.780284081,10.20945569,RAISE,A1RDICEF7NSVHV,972683275,4
0.1101,0.0201,9.185801541,2.304885047,10.53390403,0.597100666,3.6001,2.7001,0.7811936540000001,0.8287297659999999,1.011465549,0.616657993,9.64677855,11.07260898,RAISE,A2HOKNSVG9MMT8,972683275,4
0.1091,0.0211,9.467060975,1.348102485,10.53390403,0.7970724229999999,4.0001,3.0001,0.872022521,0.49365587,1.043900358,0.455608006,9.736681472,11.02740976,RAISE,A1KFWYUVIPJTLQ,972683275,4
0.1081,0.0221,9.568959211000001,1.066843051,10.53390403,1.4045016719999999,4.4001,3.3001,0.898722919,0.39501506799999997,1.602009206,0.517909375,9.782327821,11.58184456,RAISE,AYYNNAEWP3W5Y,972683275,5
0.1071,0.0231,9.968085585,0.964944815,10.53390403,1.793883216,4.8001,3.6001,0.908396278,0.359150685,1.973458559,0.574267054,10.16107455,12.31410845,RAISE,A2XXCJLS58H1A7,972683275,5
0.1061,0.0241,10.16076889,0.565818442,10.53390403,2.066042623,5.2001,3.9001,0.94628597,0.219256455,2.17567085,0.5447623970000001,10.27393258,12.55923166,RAISE,A3DOQ1AI1MU74K,972683275,4
0.1051,0.0251,6.322386364,0.37313513299999995,10.53390403,3.591529773,5.6001,4.2001,0.9645776979999999,0.15161729699999998,3.667338421,0.809276333,6.397013391000001,10.14016046,RAISE,A51C3CTWY2J23,972683275,5
0.1041,0.0261,7.015423152,4.211517661999999,10.53390403,3.3887917819999998,6.0001,4.5001,0.600194035,1.494851182,4.136217373,1.574669065,7.857726684,12.74136965,RAISE,A2NBPR4M3MFKKI,972683275,4
0.1031,0.0271,7.386450636,3.5184808739999998,10.53390403,0.33315416,6.4001,4.8001,0.665985102,1.2520883059999999,0.959198313,0.8178838159999999,8.090146811,9.675389277,RAISE,A3CAGSLL6VIX76,972683275,5
0.1021,0.0281,7.583588026,3.14745339,10.53390403,0.41986589700000004,6.8001,5.1001,0.701207322,1.122028687,0.98088024,0.757190391,8.213078703999999,9.754973288,RAISE,A1UEU41SCOKU8D,972683275,5
0.1011,0.0291,8.347649087,2.950316,10.53390403,0.48188723299999997,7.2001,5.4001,0.7199218829999999,1.0528306,1.008302533,0.7280758070000001,8.937712287,10.47243012,RAISE,A111UHA2H22XE7,972683275,5
0.1001,0.0301,8.957971516,2.186254939,10.53390403,0.565881694,7.6001,5.7001,0.7924553959999999,0.785209229,0.958486308,0.584301876,9.395222504,10.74631343,RAISE,A1Y0Z0D0EP753W,972683275,5
0.0991,0.0311,9.04947198,1.57593251,10.53390403,0.819480963,8.0001,6.0001,0.85039426,0.571396379,1.105179152,0.50673402,9.364658482000001,10.75553582,RAISE,A11YUH1WVD236C,972683275,3
0.0981,0.0321,9.232503367,1.484432046,10.53390403,1.148459331,8.4001,6.3001,0.8590805420000001,0.5391712160000001,1.418044939,0.553194596,9.529389776,11.21702032,RAISE,A1UDBJBAR7516G,972683275,5
0.0971,0.0331,9.909843828,1.301400659,10.53390403,1.243910543,8.8001,6.6001,0.876455998,0.474910231,1.481365658,0.533728247,10.17012396,11.88894473,RAISE,AN4QU8ON7JUK9,972683275,5
0.0961,0.0341,10.56582872,0.624060198,10.53390403,1.522950485,9.2001,6.9001,0.940756988,0.23764106899999998,1.64177102,0.447174739,10.69064076,12.45123231,RAISE,A3GF7FD6065R2H,972683275,5
0.0951,0.0351,2.345471811,-0.031924693,10.53390403,3.386156899,9.6001,7.2001,1.003030661,0.007846357,3.390080078,0.681939194,2.3390868719999998,5.733090129,HOLD,A6VR7MFCELNU6,972683275,5
0.0941,0.0351,2.8396342580000002,8.188432215,10.53390403,-14.69377819,9.6001,7.2001,0.22265931100000003,2.884771275,-13.25139255,-1.207892873,4.477320701,-7.331686213999999,RAISE,A3DH6A4TTKGTPW,972683275,5
0.0931,0.0361,2.8662216430000003,7.694269768,10.53390403,0.069357215,10.0001,7.5001,0.269570926,2.7116144189999996,1.425164424,1.640840094,4.405075597,7.18604723,RAISE,A2OGRLHZZWF411,972683275,5
0.0921,0.0371,3.2876269010000003,7.667682383,10.53390403,0.074502759,10.4001,7.8001,0.272094908,2.7021088339999997,1.4255571759999999,1.636165852,4.8211633780000005,7.597774971000001,RAISE,A123IFV7Z2V1DU,972683275,4
0.0911,0.0381,3.507752379,7.246277125,10.53390403,0.08575281900000001,10.8001,8.1001,0.31209956899999997,2.554416994,1.362961316,1.54980076,4.957007804,7.597177617000001,RAISE,A12JT6X3FXE06J,972683275,5
0.0901,0.0391,3.6708674219999997,7.026151648,10.53390403,0.09681529800000001,11.2001,8.4001,0.332996425,2.477173077,1.335401836,1.5056669059999999,5.076097752,7.650086126000001,RAISE,A2I87F2QCJ6RK3,972683275,3
0.0891,0.0401,4.581206876,6.8630366039999995,10.53390403,0.104491551,11.6001,8.7001,0.348481191,2.419882811,1.314432957,1.4728279969999998,5.953814197000001,8.478188559,RAISE,A3B55PW1W6B17P,972683275,5
0.0881,0.0411,4.85875833,5.95269715,10.53390403,0.13350378699999998,12.0001,9.0001,0.434901141,2.1010640030000003,1.1840357879999999,1.287339159,6.04929776,8.28386555,RAISE,AJ2QOQPGKJUFF,972683275,4
0.0871,0.0421,5.145865434,5.675145696,10.53390403,0.16324560800000001,12.4001,9.3001,0.461249535,2.003720994,1.165106105,1.234881718,6.280894572999999,8.447861175,RAISE,A2EOJNVW4NF4AE,972683275,4
0.0861,0.0431,5.270770928,5.388038592999999,10.53390403,0.18134743,12.8001,9.6001,0.488505061,1.903033508,1.132864184,1.178089591,6.3483786470000005,8.432759584,RAISE,A263OQLPKEXPF1,972683275,5
0.0851,0.0441,5.355013883,5.263133098,10.53390403,0.195647111,13.2001,9.9001,0.500362536,1.8591165840000001,1.125205403,1.154599373,6.407640503,8.462404198,RAISE,A18BV86D2IV4KH,972683275,5
0.0841,0.0451,5.554378288,5.178890143,10.53390403,0.20349148600000003,13.6001,10.2001,0.508359851,1.82943155,1.118207261,1.138357227,6.590156317000001,8.623079353,RAISE,A4AUP9IZ38BUL,972683275,5
0.0831,0.0461,6.541595462,4.979525738,10.53390403,0.21450071899999998,14.0001,10.5001,0.5272858260000001,1.759454008,1.094227723,1.098572549,7.53750061,9.511455337000001,RAISE,A3S7Z3RXO7HC1U,972683275,5
0.0821,0.0471,7.018769262,3.9923085639999996,10.53390403,0.262739699,14.4001,10.8001,0.621003898,1.4137279969999998,0.969603698,0.9007847379999999,7.817230975,9.493698671,RAISE,A1XREVVFVB6ZRY,972683275,5
0.0811,0.0481,7.287131093999999,3.515134764,10.53390403,0.35161456799999996,14.8001,11.1001,0.6663027539999999,1.246517167,0.974873152,0.818233214,7.990158047,9.588289782,RAISE,A181ZV0355JPY6,972683275,5
0.0801,0.0491,7.5085572979999995,3.246772933,10.53390403,0.414614607,15.2001,11.4001,0.691778763,1.152390527,0.99080987,0.774357237,8.157911885,9.724917018,RAISE,A241HAACWTVY30,972683275,5
0.0791,0.0501,7.609520438,3.025346728,10.53390403,0.462524325,15.6001,11.7001,0.712799099,1.074691355,0.999870002,0.737319678,8.214589784,9.751805463,RAISE,ATXHGENR16TFT,972683275,4
0.0781,0.0511,8.386539924,2.924383588,10.53390403,0.5030511289999999,16.0001,12.0001,0.722383688,1.039154256,1.022628257,0.7241027790000001,8.971416642000001,10.51362203,RAISE,AQKPJKYY7VLPZ,972683275,4
0.0771,0.0521,8.76088197,2.147364102,10.53390403,0.573559499,16.4001,12.3001,0.7961473640000001,0.7669974359999999,0.957058217,0.574910361,9.19035479,10.53091173,RAISE,AB31FF0JMPOUP,972683275,5
0.0761,0.0531,9.21538744,1.7730220559999998,10.53390403,0.815966138,16.8001,12.6001,0.8316842409999999,0.63577772,1.133854998,0.544659859,9.569991851000001,11.02173571,RAISE,A10S9NK38WEQ65,972683275,4
0.0761,0.0541,9.241061839,1.3185165859999999,10.53390403,1.039511879,17.2001,12.9001,0.8748311559999999,0.476700805,1.277862282,0.493922859,9.504765156,11.02097784,RAISE,A1WR5GC0TCUVC,972683275,5
0.0761,0.0551,9.835559851000001,1.292842187,10.53390403,1.401736154,17.6001,13.2001,0.877268467,0.467714765,1.6355935369999999,0.56097609,10.09412829,11.96357921,RAISE,AK514FAJ3YQSV,972683275,5
0.0761,0.0561,5.5539753460000005,0.698344176,10.53390403,1.521540672,18.0001,13.5001,0.933705094,0.259640462,1.651360903,0.46009241100000003,5.693644181,7.474825315,RAISE,A56AUIA2KJ3KQ,972683275,5
0.0761,0.0571,5.574281804,4.9799286810000005,10.53390403,1.590612635,18.4001,13.8001,0.527247574,1.7581950380000002,2.469710154,1.37303955,6.57026754,9.919075214,RAISE,AAX362ILQQEY4,972683275,5
0.0761,0.0581,6.041320729,4.959622222,10.53390403,0.223869945,18.8001,14.1001,0.529175298,1.751087778,1.0994138340000001,1.0954266559999999,7.033245172999999,9.008202896,RAISE,A2OEVTBSZTURWZ,972683275,5
0.0761,0.0591,6.57571834,4.4925832969999995,10.53390403,0.243620198,19.2001,14.4001,0.573512035,1.587624154,1.037432275,1.001298532,7.474234999,9.305479351,RAISE,A22UL4BXTSXSCB,972683275,4
0.0761,0.0601,7.569363428,3.958185686,10.53390403,0.292736624,19.6001,14.7001,0.624243236,1.40058499,0.993029119,0.8988983190000001,8.361000565,10.05432218,RAISE,A381YBD6RB2KW9,972683275,5
0.0961,0.0611,8.345089161,2.964540598,10.53390403,0.38246631299999995,20.0001,15.0001,0.71857152,1.056809209,0.910870918,0.710578788,8.937997281,10.3772728,RAISE,AD3L2C20LB7EP,972683275,5
0.1161,0.0621,8.784575545,2.188814865,10.53390403,0.562993751,20.4001,15.3001,0.792212378,0.789305203,0.957646352,0.586181872,9.222338517999999,10.57463747,RAISE,A14V89LNZUNDVX,972683275,5
0.1151,0.0631,9.084664039,1.749328481,10.53390403,0.802678718,20.8001,15.6001,0.8339335090000001,0.635284968,1.120321202,0.541706725,9.434529735,10.87249342,RAISE,A39FZ5UWBN99VP,972683275,5
0.1141,0.0641,9.843889854,1.449239987,10.53390403,1.0386458729999999,21.2001,15.9001,0.862421379,0.530053995,1.3036728709999998,0.5257615720000001,10.13373785,11.70243772,RAISE,A2GEC96F86XNCC,972683275,3
0.1131,0.0651,0.735369278,0.690014173,10.53390403,1.3584899590000001,21.6001,16.2001,0.934495874,0.264124961,1.490552439,0.430172968,0.873372113,2.495987032,RAISE,A2UT34LEOXUR33,972683275,5
0.1121,0.0661,0.8984527729999999,9.798534749,10.53390403,0.21314613699999999,22.0001,16.5001,0.069809757,3.451907162,1.939099718,2.113773525,2.858159723,6.523213022,RAISE,AL635KJYMZ71K,972683275,3
0.1111,0.0671,1.7924496319999998,9.635451254,10.53390403,0.018338513,22.4001,16.8001,0.085291528,3.394627939,1.7156524819999999,2.040444466,3.719539883,7.132506335,RAISE,A27CCNUN2ZZ7L,972683275,5
0.1101,0.0681,1.80806802,8.741454394,10.53390403,0.037205307,22.8001,17.1001,0.17016005,3.081529038,1.577969826,1.856358484,3.5563588989999997,6.675093244,RAISE,A1XN02NMD3EM8H,972683275,5
0.1091,0.0691,2.24836215,8.725836007,10.53390403,0.04136767,23.2001,17.4001,0.171642728,3.075862602,1.579298971,1.853791095,3.9935293510000003,7.110759624,RAISE,A1C1SR200MSJUM,972683275,4
0.1081,0.0701,2.8422187039999995,8.285541877,10.53390403,0.05153345,23.6001,17.7001,0.21344053899999998,2.921559657,1.5123132780000001,1.763242484,4.4993270789999995,7.472420186,RAISE,A22TFR5ELFDG50,972683275,5
0.1071,0.0711,2.957838268,7.6916853220000005,10.53390403,0.068606707,24.0001,18.0001,0.269816271,2.713509863,1.425361638,1.641827259,4.496175332,7.278291902,RAISE,A8VNC6541C6Z9,972683275,5
0.1061,0.0721,3.8561022510000003,7.5760657579999995,10.53390403,0.076910018,24.4001,18.3001,0.280792217,2.672843015,1.413331526,1.6190878130000002,5.371315403,8.121068436,RAISE,A10TQRXANRYQ6D,972683275,5
0.1051,0.0731,4.848232613,6.677801775,10.53390403,0.101796958,24.8001,18.6001,0.36606582299999996,2.358250621,1.2809222690000002,1.435309764,6.183792968,8.643840547,RAISE,A2HMH7WZ7U3M6T,972683275,4
0.1051,0.0741,5.097660068,5.685671414,10.53390403,0.145204448,25.2001,18.9001,0.46025031200000005,2.011004995,1.150706945,1.235643887,6.234794351000001,8.391003794,RAISE,A2QVJ0IB5X7I3S,972683275,5
0.1051,0.0751,5.962981472,5.4362439579999995,10.53390403,0.17931602800000002,25.6001,19.2001,0.483928851,1.923705385,1.1411687209999999,1.190086437,7.050230264,9.153251677,RAISE,A17VYZM1SAX9BR,972683275,5
0.1051,0.0761,6.5771839420000004,4.570922555,10.53390403,0.21937873,26.0001,19.5001,0.566075166,1.6208428940000001,1.029800177,1.016381483,7.491368453,9.331590077000001,RAISE,AOARGQDECYFJ8,972683275,5
0.1051,0.0771,7.485656565,3.9567200839999996,10.53390403,0.28778365300000003,26.4001,19.8001,0.624382368,1.405872029,0.990719668,0.901079948,8.277000582000001,9.970656264,RAISE,A2WFT646E4IYNK,972683275,5
0.1051,0.0781,8.13451956,3.0482474610000003,10.53390403,0.378376858,26.8001,20.1001,0.710625097,1.087906611,0.922330164,0.7284193379999999,8.744169052,10.21045252,RAISE,A39KBWLS6TURMR,972683275,5
0.1051,0.0791,9.118631901,2.399384466,10.53390403,0.533717795,27.2001,20.4001,0.7722226759999999,0.860804563,0.964120077,0.623226297,9.598508793999999,10.99303115,RAISE,A16W4IDX9O70NU,972683275,4
0.1051,0.0801,9.304700438,1.415272125,10.53390403,0.760080932,27.6001,20.7001,0.8656460020000001,0.516365244,1.018263554,0.46183533299999996,9.587754862999999,10.86420104,RAISE,A20PJM69ERA9CA,972683275,5
0.1051,0.0811,9.9142995,1.2292035890000002,10.53390403,1.314899131,28.0001,21.0001,0.8833097790000001,0.45124125600000003,1.5405197590000002,0.53372458,10.16014022,11.9262806,RAISE,ALVJCD5NY28G4,972683275,4
0.1051,0.0821,10.62973987,0.619604526,10.53390403,1.613125701,28.4001,21.3001,0.941179972,0.23788158399999998,1.732066493,0.465354091,10.75366078,12.60466806,RAISE,ATWPVC644K29Z,972683275,5
0.1251,0.0831,5.445689384,-0.095835845,10.53390403,3.431136936,28.8001,21.6001,1.009097847,-0.008522545999999999,3.426875663,0.68111386,5.426522215,8.849136605,HOLD,A2CJH05NQX7BD7,972683275,5
0.1451,0.0831,6.438751429,5.088214642,10.53390403,-11.36461914,28.8001,21.6001,0.516967818,1.809895125,-10.45967158,-1.186986753,7.456394357000001,-2.098329658,RAISE,A2LME30OB5OHTN,972683275,5
0.1441,0.0841,6.596681627000001,4.095152597,10.53390403,0.253084898,29.2001,21.9001,0.611240753,1.4621234090000002,0.984146602,0.927891025,7.415712146000001,9.130920453,RAISE,A1EWQ5Y6HHSJGX,972683275,5
0.1431,0.0851,7.16072434,3.937222399,10.53390403,0.32217024699999997,29.6001,22.2001,0.6262333139999999,1.40664784,1.025494167,0.908422753,7.94816882,9.676986906,RAISE,AK4A0WP71RIG0,972683275,4
0.1421,0.0861,7.499154412999999,3.3731796860000003,10.53390403,0.363744976,30.0001,22.5001,0.679778772,1.20903289,0.9682614209999999,0.798168729,8.17379035,9.746568216,RAISE,A120ULF73SUTI9,972683275,4
0.1411,0.0871,7.599459571000001,3.0347496130000002,10.53390403,0.44463415,30.4001,22.8001,0.711906468,1.090382365,0.989825332,0.7431562490000001,8.206409493999999,9.741426008,RAISE,A4AF29Y2BHYEY,972683275,3
0.1401,0.0881,8.563002938,2.934444455,10.53390403,0.500829428,30.8001,23.1001,0.721428594,1.055075559,1.028367208,0.7332112209999999,9.149891829,10.70579682,RAISE,A6FGKXU6ZPW64,972683275,5
0.1391,0.0891,9.125120254,1.9709010880000002,10.53390403,0.583620039,31.2001,23.4001,0.8128992740000001,0.7176353809999999,0.9424377290000001,0.547305236,9.519300472000001,10.82055589,RAISE,ADSRJY1DRPL6Y,972683275,5
0.1381,0.0901,9.424454297,1.4087837730000001,10.53390403,0.925984597,31.6001,23.7001,0.8662619509999999,0.520694321,1.186331757,0.49761351200000004,9.706211052,11.15288997,RAISE,AKSRGI790QOOT,972683275,5
0.1371,0.0911,10.23602656,1.10944973,10.53390403,1.337956112,32.0001,24.0001,0.8946782,0.415727406,1.545819815,0.517027666,10.45791651,12.21160002,RAISE,ANSFLSQ5F6F2G,972683275,5
