id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4767748,"Apt in Astoria, Queens.15min to NYC",24597265,Freda,Queens,Ditmars Steinway,40.77206,-73.91124,Entire home/apt,107,7,105,02-07-2019,2.07,8,261
28780407,"BRIGHT! Huge,Beautiful&Quiet Fort Greene (BK) Apt",1976287,Patrick,Brooklyn,Fort Greene,40.69178,-73.97345,Entire home/apt,145,3,5,25-03-2019,0.55,1,0
17460510,Harlem Charm,1397707,Jing,Manhattan,Harlem,40.81446,-73.9379,Entire home/apt,198,3,9,22-06-2019,0.35,1,127
13772304,Room in 2BR in Morningside Heights,80091971,Brian,Manhattan,Upper West Side,40.80268,-73.96684,Private room,80,1,2,23-07-2016,0.06,2,0
5756643,Spacious Private room near Columbia University,4275400,Siwen,Manhattan,Morningside Heights,40.80317,-73.96338,Private room,50,20,0,,,1,0
2523629,ENTIRE APT IN GORGEOUS PARK SLOPE,12921356,Elizabeth,Brooklyn,South Slope,40.66517,-73.98637,Entire home/apt,165,5,7,31-12-2015,0.11,1,0
27257936,AWESOME SUNNY 2 BEDS A NEAR 3 METROS WILLIAMSBURG,189646908,Jolene And Ryan,Brooklyn,Williamsburg,40.7089,-73.94447,Private room,86,2,17,02-06-2019,1.53,3,342
15563416,Cozy apartment in East Village,8598491,Antonia,Manhattan,East Village,40.72275,-73.97598,Entire home/apt,175,2,27,16-09-2018,0.82,1,63
34781680,"A lovely place of Zen, sunny, clean & comfortable.",41926423,Rl,Bronx,Longwood,40.81795,-73.91178,Shared room,85,1,0,,,1,77
26561464,Lower East Side Loft (Event Space),173259171,Will,Manhattan,Lower East Side,40.71946,-73.98935,Entire home/apt,900,1,2,29-08-2018,0.18,1,0
27746387,Gorgeous bright spacious loft apt in Brooklyn,27780735,Susan,Brooklyn,Bushwick,40.69815,-73.92841,Entire home/apt,110,1,2,23-12-2018,0.19,1,0
30888271,Cozy Cypress Suite Convenient To Train & JFK ×,230801598,JuVita,Brooklyn,Cypress Hills,40.68426,-73.87461,Private room,80,1,10,19-06-2019,1.51,1,32
20153102,"Guest room in High Ceiling Duplex, Williamsburg! 3",40511252,Auset,Brooklyn,Williamsburg,40.70754,-73.95291,Private room,55,30,3,01-11-2018,0.28,3,0
35873124,Bright and Spacious Apartment in East Williamsburg,269818165,Michael,Brooklyn,Williamsburg,40.71171,-73.9454,Private room,60,3,0,,,1,0
18077050,"Comfortable, spacious Upper West Side Studio",52711374,Cindy,Manhattan,Upper West Side,40.7822,-73.98207,Entire home/apt,90,2,12,26-11-2017,0.44,1,0
998887,Sunny studio apt in heart of SoHo,227908,Mischa,Manhattan,SoHo,40.72602,-74.00318,Entire home/apt,130,20,33,02-06-2019,0.43,1,11
33362377,"Bright, Williamsburg bedroom with private balcony",4094038,Alex,Brooklyn,Williamsburg,40.71157,-73.94055,Private room,75,2,4,04-06-2019,2.11,4,0
34517660,2 Queen Bed Spacious Room near Flatiron & Union Sq,260577152,Royalton Park Avenue,Manhattan,Midtown,40.74366,-73.98607,Private room,250,1,0,,,10,361
9597111,BEAUTIFUL SMALL BEDROOM/TIMES SQUARE/8 AVENUE,47705853,Katherine,Manhattan,Hell's Kitchen,40.75429,-73.99198,Private room,99,2,5,02-10-2018,0.11,3,252
18668037,Private room in Harlem-Sublet or short term stay,127731553,Roberto,Manhattan,Harlem,40.83168,-73.94743,Private room,52,7,0,,,1,0
7572534,Comfortable cool -  Manhattan - up to 2 guests,37579015,Ana,Manhattan,Hell's Kitchen,40.75894,-73.9915,Private room,90,1,142,21-06-2019,3.1,5,164
28049316,CUTE APARTMENT WALKING DISTANCE TO NYC BEST SPOTS,176290998,Leah,Manhattan,Hell's Kitchen,40.75622,-73.99405,Private room,100,1,12,06-05-2019,1.19,1,89
25678522,"Quiet West Village one bdrm apt, dwntwn Manhattan",660723,Aryuna,Manhattan,West Village,40.73416,-74.00424,Entire home/apt,186,10,7,09-06-2019,0.54,1,79
31799118,"3 BDR APT, ONLY 1 SUBWAY STOP TO MANHATTAN, 5 MIN!",217784241,Analia,Brooklyn,Williamsburg,40.71011,-73.96086,Entire home/apt,280,1,12,20-06-2019,3.21,4,250
35901703,LES Living in Bohemian Inspired Studio,7273116,Gwendolyn,Manhattan,Lower East Side,40.72131,-73.98902,Entire home/apt,129,2,0,,,1,15
13702697,2 Bdr gem by Time sq,79951689,Andrea,Manhattan,Hell's Kitchen,40.76496,-73.99415,Entire home/apt,199,5,0,,,1,0
4965152,Stylish and cozy SOHO loft bedroom,14854832,Alix,Manhattan,SoHo,40.72101,-74.00189,Private room,130,1,9,16-12-2016,0.17,1,0
28188696,Steps 2 Prospect Park & 2 blocks 2Q Train cool apt,2568528,Maria,Brooklyn,Flatbush,40.65152,-73.96429,Entire home/apt,75,5,14,18-05-2019,1.48,1,19
30193345,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #1,205031545,Red Awning,Manhattan,Midtown,40.75402,-73.96724,Entire home/apt,714,28,0,,,49,252
3019237,"Carroll Gardens Row House, Brooklyn",7249524,Kellie,Brooklyn,Gowanus,40.67729,-73.99164,Entire home/apt,414,3,2,22-08-2016,0.06,1,0
803237,Duplex with two terraces and a view,3642035,Arsenio,Brooklyn,Crown Heights,40.67504,-73.95273,Entire home/apt,250,4,6,02-01-2019,0.08,1,250
23669328,Private Bedroom in Apartment in Bushwick & Bedstuy,19356927,Dylan,Brooklyn,Bushwick,40.68754,-73.91411,Private room,50,1,80,28-06-2019,5.1,1,57
13654166,"Cozy private Studio, easy 60 min. commute to NYC!",79305630,Elvira,Brooklyn,Gravesend,40.59535,-73.98946,Entire home/apt,109,4,80,01-07-2019,2.53,2,107
11740386,Williamsburg Loft,24458604,Austin,Brooklyn,Williamsburg,40.71813,-73.96464,Entire home/apt,85,5,2,02-05-2017,0.07,1,0
22489609,Comfortable and Quiet,44216307,Aaron,Brooklyn,Sunset Park,40.64976,-74.00165,Private room,35,1,27,16-06-2019,1.5,1,35
11675256,Luxury Apartment with Epic Views,34564001,Mike,Manhattan,Chelsea,40.74866,-73.98986,Entire home/apt,290,2,62,06-03-2019,1.53,1,19
26192545,"Williamsburg Bedroom with TV, AC, WiFi & Library",19665329,Patrick,Brooklyn,Williamsburg,40.71045,-73.9441,Private room,40,5,3,02-11-2018,0.27,1,0
2977232,"Priv Room in Artists UES Apt, Central Park & Train",15185319,Alesandra,Manhattan,East Harlem,40.79285,-73.94482,Private room,95,1,270,17-06-2019,4.5,1,288
12326402,Comfy spacious apartment with wi-fi,66513544,Michele,Brooklyn,Brownsville,40.65775,-73.90486,Entire home/apt,49,14,3,17-11-2018,0.08,1,291
10833173,Cozy 2BR in the heart of Wburg,1334808,Kristina,Brooklyn,Williamsburg,40.71414,-73.95761,Entire home/apt,110,5,0,,,2,0
11611809,2BR MODERN APT CONVENIENT LOCATION,1143620,Kris,Manhattan,Murray Hill,40.74742,-73.97724,Entire home/apt,229,3,1,23-03-2016,0.02,1,0
7838393,Stunning 2bed/2bath W'burg luxury apt w/ VIEWS!,3147660,Georgia,Brooklyn,Williamsburg,40.70985,-73.96923,Entire home/apt,500,2,39,30-05-2019,0.84,1,330
20916679,Oversized Studio Flat,9215509,Jj,Brooklyn,Clinton Hill,40.69072,-73.96539,Entire home/apt,165,14,4,27-07-2018,0.19,2,179
6476242,Huge duplex apartment with garden!,33833944,Andreas Per Daniel,Manhattan,Midtown,40.76015,-73.96378,Entire home/apt,247,5,25,23-02-2019,0.51,1,0
11933676,Soho PH 2 Bedroom Private Terrace,63702305,Caroline,Manhattan,SoHo,40.72289,-73.9974,Entire home/apt,500,4,72,01-07-2019,1.8,1,330
13725947,"Large bedroom, with sunny deck  backyard.",2352388,Mas,Brooklyn,Crown Heights,40.67992,-73.95902,Private room,80,1,22,16-12-2018,0.6,1,0
642682,Up Among the Trees 2,579412,Mateo And Anna,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95002,Entire home/apt,120,20,32,21-04-2019,0.68,1,149
28609762,Sun Filled Oasis,135150441,Savannah,Brooklyn,Bedford-Stuyvesant,40.68987,-73.94484,Private room,80,4,1,22-12-2018,0.15,1,325
31121622,Artists Home and Studio in Gramercy Park 2,307241,E. Adam,Manhattan,Gramercy,40.73583,-73.98037,Entire home/apt,155,3,18,21-06-2019,3.1,1,70
32892576,New! Sunny Loft/Studio in Greenpoint!,187487947,Diego,Brooklyn,Greenpoint,40.73304,-73.95491,Entire home/apt,50,1,8,20-05-2019,2.47,6,0
33330161,Soho Loft III by (Hidden by Airbnb),156158778,Sally,Manhattan,SoHo,40.72525,-74.00142,Entire home/apt,1306,1,0,,,12,23
33314007,"Room with own living room, 1 stop from Manhattan",25476420,Laura,Brooklyn,Fort Greene,40.69438,-73.9712,Private room,51,12,0,,,1,44
32454559,Lovely 1 BDRM at Upper East side prime location,55202404,Regina,Manhattan,Upper East Side,40.77914,-73.95049,Entire home/apt,100,30,1,02-05-2019,0.44,1,50
13139462,Lefferts garden gem,71853402,Lorraine,Brooklyn,East Flatbush,40.64302,-73.95022,Private room,100,1,30,01-07-2019,0.8,2,342
8275455,Lovely Inwood Studio,424343,Melissa,Manhattan,Inwood,40.85911,-73.928,Entire home/apt,85,3,3,04-07-2016,0.07,1,0
13377893,Spacious Room in Bushwick,74339725,Giselle,Brooklyn,Bushwick,40.69539,-73.9285,Private room,55,7,7,18-06-2019,0.19,1,0
22277436,"(Entire apt) Bright 1 Br apt in Astoria, Queens NY",138200407,Liza,Queens,Astoria,40.76743,-73.92336,Entire home/apt,71,98,0,,,1,0
23691189,"Bright cozy room near Subway (M, J, Z, G trains)",159811367,Sergii,Brooklyn,Bedford-Stuyvesant,40.69475,-73.9405,Shared room,37,30,3,13-01-2019,0.21,10,342
16916708,"Cozy 1br apartment, 25 min away from Manhattan",13896771,Raquel,Queens,Ditmars Steinway,40.77707,-73.91887,Entire home/apt,90,5,14,05-01-2019,0.49,1,1
34206709,Manhattan Chelsea - Cozy Queen Room,252604696,Erin,Manhattan,Chelsea,40.74952,-73.99671,Private room,199,1,0,,,20,365
29057244,"Bright & Cozy Private Room—Williamsburg, Brooklyn",8185593,Diana,Brooklyn,Williamsburg,40.70951,-73.95443,Private room,80,3,1,28-10-2018,0.12,1,8
7761394,One room in a 4 Bedroom apt.,40812084,Chris,Brooklyn,Bedford-Stuyvesant,40.68647,-73.92494,Private room,45,4,2,29-09-2015,0.04,1,0
34748987,Beautiful 1 Bedroom in the heart of Williamsburg,8305133,Jessica,Brooklyn,Williamsburg,40.71642,-73.96244,Entire home/apt,150,5,0,,,1,49
1965712,Lovely large 1-bdrm apt UWS,10153235,Tammie,Manhattan,Upper West Side,40.78122,-73.98473,Entire home/apt,235,1,0,,,1,0
33603476,A beautiful Gem,4621134,Ulrika,Bronx,Clason Point,40.80626,-73.85122,Private room,40,7,2,07-06-2019,1.76,1,59
28507308,Luxury Apt with perfect location and views,1604815,Meng,Manhattan,Upper West Side,40.77902,-73.98709,Entire home/apt,135,10,13,01-06-2019,1.38,1,7
818481,MANHATTAN BEAUTIFUL PIANO ROOM,4299040,Ale,Manhattan,Harlem,40.82258,-73.95418,Private room,60,2,67,28-06-2019,0.88,4,117
27023307,"Large, True 1BR - Heart of Nolita/Soho/LittleItaly",3399151,Charles,Manhattan,Nolita,40.72235,-73.99454,Entire home/apt,140,1,9,17-05-2019,0.97,1,11
8676240,Comfortable & Clean Zen Bedroom,27973696,Sarah,Manhattan,Washington Heights,40.83401,-73.94254,Entire home/apt,45,1,1,07-02-2016,0.02,1,0
21964623,Bright artist loft 1BR (top floor) in Cobble Hill,160353062,Rebecca,Brooklyn,Boerum Hill,40.6882,-73.98999,Entire home/apt,90,30,2,15-01-2019,0.18,1,116
4614435,Bright Studio on Riverside Park,8530836,Katarina,Manhattan,Harlem,40.82458,-73.95223,Entire home/apt,100,4,5,25-09-2017,0.09,1,105
34650619,A HOME GROWS AND AWAIT'S YOU IN BROOKLYN,261412334,Spice,Brooklyn,Canarsie,40.62886,-73.89225,Entire home/apt,240,1,2,22-06-2019,2,1,154
27225643,Cozy room at Pat's Paradise,187870198,Patricia,Queens,Rockaway Beach,40.58511,-73.81757,Private room,53,2,7,29-06-2019,0.61,1,252
1704798,Perfect cozy PRIVATE room!!,8998805,Koji & H,Manhattan,Chelsea,40.75224,-73.99487,Private room,76,3,164,24-06-2019,2.34,1,27
31249784,Studio Apartment 6 minutes from JFK Airport,232251881,Lakshmee,Queens,Jamaica,40.66793,-73.78452,Private room,67,1,95,05-07-2019,15.32,8,145
15048516,Full 1-bedroom near subway into midtown Manhattan,16323240,Oliver,Queens,Sunnyside,40.74651,-73.92283,Entire home/apt,54,3,29,15-06-2019,0.93,2,0
15454775,Commuters paradise - Cozy Townhouse!,22789212,Xenios,Queens,Long Island City,40.74965,-73.94019,Private room,99,2,4,16-07-2018,0.16,1,0
9906768,Soho/Greenwich Village Bedroom,7655328,Jessica,Manhattan,Greenwich Village,40.72791,-73.99997,Private room,79,1,3,27-06-2016,0.07,3,0
27733012,9mins to LGA; 28mins to JFK (4),158407820,Omar,Queens,Woodside,40.75391,-73.90256,Private room,53,2,23,10-06-2019,2.15,5,156
496166,"Beautiful, Spacious 4 BR Brooklyn Brownstone",2450665,D,Brooklyn,South Slope,40.66641,-73.98283,Entire home/apt,249,3,12,01-07-2019,0.27,1,26
449680,Artfully Decorated 2 Bedroom Apt,1812871,Karen,Bronx,Longwood,40.81611,-73.89909,Entire home/apt,100,5,82,15-12-2018,0.96,1,63
13124637,Private BR in a 2 BR Central Park West,32132982,Vanessa,Manhattan,Upper West Side,40.79613,-73.96658,Private room,60,2,23,21-02-2017,0.62,1,0
21122874,Private Room w/ Queen Bed & Twin Bed,152353924,Dominique,Bronx,Parkchester,40.83408,-73.87419,Private room,28,3,27,01-07-2019,1.32,2,214
19474100,Comfy in Queens,66734502,Laura,Queens,Astoria,40.76248,-73.91686,Private room,60,2,1,05-07-2017,0.04,2,0
4430747,Adorable 1Bd Next to Subway in Bushwick - Brooklyn,747934,Lia,Brooklyn,Bedford-Stuyvesant,40.69175,-73.92834,Entire home/apt,103,2,5,03-01-2019,0.09,1,211
1112484,Beautiful duplex on Bowery,3211592,Loli,Manhattan,Chinatown,40.71744,-73.99718,Private room,85,3,37,07-07-2019,0.58,1,5
424667,Luxury room + En-suite bath in Times Sq/Midtown W,2111060,Jj,Manhattan,Hell's Kitchen,40.76291,-73.99202,Private room,99,1,134,02-04-2019,1.54,1,265
821135,Bright Loft One Stop from Soho,4311243,Owen,Brooklyn,Downtown Brooklyn,40.69379,-73.98525,Entire home/apt,170,7,41,12-01-2019,0.55,1,0
19890678,Sunny room with a Balcony in Prospect Heights,513517,Tak,Brooklyn,Crown Heights,40.67567,-73.95779,Private room,59,2,1,25-05-2018,0.07,1,0
30747562,BedStuy cozy + convenient private room and bath,2581995,Layla,Brooklyn,Bedford-Stuyvesant,40.68061,-73.91693,Private room,37,1,29,19-06-2019,4.58,2,10
271083,Sleep & Wake near Botanical Gardens,1217923,Kevin,Brooklyn,Prospect-Lefferts Gardens,40.65772,-73.96131,Entire home/apt,93,4,115,12-06-2019,1.25,1,312
8953404,LARGE BEDROOM CLOSE TO MANHATTAN,45416627,Lolita,Queens,Astoria,40.76801,-73.92501,Private room,55,1,78,20-06-2019,1.78,9,311
6121052,Chic calm in the heart of Soho,13525339,Robert,Manhattan,SoHo,40.72337,-73.99724,Entire home/apt,195,2,60,24-06-2019,1.18,1,16
21991970,Bedroom in Luxury Building in Financial District,65046976,Frank,Manhattan,Financial District,40.70518,-74.00881,Private room,88,1,1,26-08-2018,0.09,1,0
5123033,BEAUTIFUL 2 BED/ BRICK WALLS/ 52ST,1475015,Mike,Manhattan,Midtown,40.75587,-73.96856,Entire home/apt,115,30,0,,,52,281
28521841,Colorful and central Gramercy apartment,120378725,Olena,Manhattan,Kips Bay,40.73826,-73.98028,Entire home/apt,250,2,2,27-09-2018,0.21,1,0
7573221,"Cozy, clean in Greenpoint Brooklyn!",5287536,Kaya,Brooklyn,Greenpoint,40.72961,-73.95656,Entire home/apt,120,1,0,,,1,0
12370347,Super Sunny Room with Fireplace!,116382,Anthony,Brooklyn,Crown Heights,40.66882,-73.9404,Private room,48,2,107,29-06-2019,2.74,5,268
8226346,"Cozy, light, private room",41962603,Dmitry,Brooklyn,Bushwick,40.6972,-73.92697,Private room,96,3,0,,,1,0
23545346,Cuarto para 3,168429942,Jennifer,Bronx,Norwood,40.87993,-73.87195,Private room,50,3,18,02-07-2019,1.16,2,326
13016082,Steps from Central Park: Bedroom in spacious apt,12127963,Ben,Manhattan,East Harlem,40.78804,-73.95382,Private room,95,5,4,19-08-2017,0.11,1,0
13237828,Amazing Open Floor Studio Extension,74351458,Harvey,Brooklyn,Bushwick,40.69893,-73.92624,Entire home/apt,115,5,54,07-06-2019,1.47,1,105
29570920,Nice bedroom in Brooklyn !,15989323,Lea,Brooklyn,Williamsburg,40.7068,-73.94439,Private room,50,4,2,03-01-2019,0.31,1,0
16227469,"HUGE Private Room, Doorman Building, quiet !",65974774,Geo,Manhattan,Upper East Side,40.77585,-73.95754,Private room,132,1,14,26-05-2019,0.51,3,326
35658458,"GREAT LOFT STYLE APT, HEART OF LOWER EAST SIDE",11608565,Matt,Manhattan,Lower East Side,40.71694,-73.98218,Entire home/apt,200,3,0,,,1,270
18506359,"Luxurious, Spacious Loft in Williamsburg",123953239,Philippe,Brooklyn,Williamsburg,40.71058,-73.96402,Entire home/apt,260,2,34,14-06-2019,1.31,2,330
34570002,Sonder | 116 John | Ideal Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70658,-74.00684,Entire home/apt,100,29,0,,,327,342
31539570,Beautiful and cozy 2Br with private terrace,7225691,Jérôme,Manhattan,Lower East Side,40.72278,-73.98902,Entire home/apt,350,1,46,01-07-2019,7.89,2,342
22130055,Queens Home short walk to Subway- 2 bedroom 2 bath,59089796,Sara,Queens,Richmond Hill,40.70248,-73.81937,Entire home/apt,125,2,31,25-06-2019,1.65,2,62
31561805,Pam's cozy 2 bedroom in Brooklyn,236565167,Pamilitta,Brooklyn,East Flatbush,40.6386,-73.93654,Private room,80,1,10,26-05-2019,1.95,1,4
23258639,Large Alcove Studio in the Heart of Chelsea,22412963,Anne,Manhattan,Chelsea,40.74482,-73.99882,Entire home/apt,180,1,72,25-06-2019,4.67,3,223
36138394,"Free Cleaning & WiFi, Quick Walk to Metro-Modern!",114394986,Charlotte & Brad,Brooklyn,Bedford-Stuyvesant,40.68444,-73.95547,Private room,35,30,0,,,1,43
27526997,"Vie's NY Unique crashpad apts sleep 14, metro*wifi",310670,Vie,Bronx,Eastchester,40.88017,-73.83574,Entire home/apt,475,2,0,,,13,359
34858865,"Private home next to beach,transport,parking",32162495,Mostafa,Staten Island,Eltingville,40.53939,-74.15389,Entire home/apt,299,10,0,,,3,30
22751480,Spacious private guest room in Uptown Manhattan,168015754,Jeffer,Manhattan,Inwood,40.85925,-73.9297,Private room,40,3,33,05-06-2019,2.05,1,18
33279239,180 Degree View of Midtown Manhattan + Hudson River + Empire State,239660813,Yotel,Manhattan,Hell's Kitchen,40.76034,-73.99638,Private room,500,1,1,10-06-2019,1,10,305
931352,Lovely Private Room in Bushwick! :),4156449,Cassia,Brooklyn,Bushwick,40.69958,-73.92006,Private room,40,5,0,,,1,0
20392393,Cozy midtown apt next to metro & Empire State bldg,145398177,Spencer,Manhattan,Kips Bay,40.7433,-73.97919,Entire home/apt,129,2,75,13-06-2019,3.32,1,29
18359593,Private and Comfy Room | Super Close to NYC!,127092689,Heath,Brooklyn,Bedford-Stuyvesant,40.6924,-73.94825,Private room,35,20,0,,,1,0
31575274,Spacious 2BR Apt Heart of Bushwick + Backyard,234214434,Mike,Brooklyn,Bushwick,40.70016,-73.93042,Entire home/apt,145,30,6,03-07-2019,1.64,4,224
13261498,Garden Duplex in trendy South Park Slope,74653179,Kevin,Brooklyn,South Slope,40.66537,-73.98559,Entire home/apt,150,3,6,19-08-2018,0.17,1,1
68900,Bright Beautiful Brooklyn,343250,Jason,Brooklyn,Greenpoint,40.73119,-73.95578,Private room,125,3,6,13-11-2016,0.1,1,325
13388285,"Newly renovated, sunny room with a private bath",39808438,Easton,Brooklyn,Bushwick,40.68936,-73.916,Private room,75,3,23,19-08-2018,0.62,5,0
36000224,Brand New Hamilton Heights Apartment,38576999,Maureen,Manhattan,Harlem,40.82806,-73.94537,Private room,50,20,0,,,1,42
20900545,Beautiful Brooklyn Brownstone w/private parking,150159094,Domonique,Brooklyn,Bedford-Stuyvesant,40.69064,-73.93559,Entire home/apt,310,1,77,01-07-2019,3.51,1,347
2419574,Private Room HK/Theatre District!,12366541,Pj,Manhattan,Hell's Kitchen,40.76589,-73.98536,Private room,124,5,263,02-06-2019,4.1,2,236
29943455,Cozy and Nice room in Queens! good subway access!,200239515,Shogo,Queens,Woodside,40.74287,-73.89439,Private room,32,28,3,01-06-2019,0.47,15,0
24312400,Private room in cozy Sunnyside apartment,22716889,Paige,Queens,Sunnyside,40.73937,-73.91566,Private room,46,1,9,01-11-2018,0.59,1,0
26980448,City Saver in Brooklyn,8654456,James,Brooklyn,Sunset Park,40.64985,-74.00835,Entire home/apt,100,2,37,07-07-2019,3.22,1,0
13859196,Cozy Room In the Heart of Astoria,28003040,Adrian,Queens,Astoria,40.76249,-73.91176,Private room,30,2,56,01-10-2017,1.57,1,0
1159142,Private Master Bedroom@Central Park,2010724,K. Naomi,Manhattan,East Harlem,40.7948,-73.94835,Private room,108,14,4,22-09-2015,0.06,3,38
23438247,Modern Brooklyn Duplex with Private Rooftop,174838471,Renato,Brooklyn,Williamsburg,40.70488,-73.94101,Private room,96,3,38,25-06-2019,2.31,1,25
6458979,Beautiful Condo w/ Private Rooftop,26408268,Neil,Brooklyn,Williamsburg,40.71161,-73.95957,Entire home/apt,395,4,9,12-05-2019,0.25,1,10
6676250,Comfortable bed in a great room!,12720552,Julie,Brooklyn,Bushwick,40.70161,-73.92919,Shared room,50,1,9,05-05-2019,0.19,5,365
29073462,Chill Room in soho,116381793,Jordan,Manhattan,SoHo,40.72182,-73.99963,Private room,134,1,3,05-12-2018,0.36,1,70
30690804,Cosy APt,43053304,Ali,Manhattan,Upper East Side,40.77778,-73.94893,Entire home/apt,120,5,1,24-02-2019,0.22,1,0
13707813,"Harlem Apt, along 1 train",79546891,Brigitte,Manhattan,Harlem,40.82,-73.95331,Private room,59,4,8,16-07-2018,0.26,1,0
25870315,Beautiful  peninsula to stay,93339410,Ramon,Queens,Bayswater,40.60628,-73.76019,Entire home/apt,105,4,8,10-10-2018,0.7,1,222
9050105,"Prospect Park 3 bedroom, Sleeps 8",47219962,Babajide,Brooklyn,Prospect-Lefferts Gardens,40.66289,-73.96175,Entire home/apt,125,2,125,30-06-2019,2.79,2,229
21908265,Gowanus Boutique Inn & Yard Queen Room,159091490,Melissa,Brooklyn,Gowanus,40.67733,-73.98407,Private room,119,1,26,30-06-2019,1.32,17,363
16320612,Modern Apt in Harlem steps from Central Park!,88152200,Sade,Manhattan,Harlem,40.79942,-73.95128,Entire home/apt,159,3,11,25-10-2017,0.36,1,0
6800858,Charming and private room in W'burg,503555,Phyl,Brooklyn,Williamsburg,40.71481,-73.96262,Private room,89,8,6,11-11-2015,0.13,3,0
9920941,Jewel On Parkside,11546043,Liz And Cesar,Brooklyn,Prospect-Lefferts Gardens,40.65586,-73.95934,Private room,65,28,11,01-06-2019,0.26,3,320
10382430,Private bedroom located in Bushwick,53445174,Robert,Brooklyn,Bushwick,40.68597,-73.91417,Private room,35,1,1,31-01-2016,0.02,1,0
27650553,Cosy bedroom in Bushwick close to L&M train,7780845,Liset,Brooklyn,Bushwick,40.70133,-73.91726,Private room,65,2,3,23-06-2019,0.28,3,28
31280212,"Modern, spacious, & cozy Upper West Side Apartment",61295963,Kaylan,Manhattan,Upper West Side,40.78331,-73.97687,Entire home/apt,300,2,1,20-02-2019,0.22,1,188
24454304,Cozy shared apartment close to Midtown!,141765510,Rebecca,Queens,Astoria,40.76343,-73.92248,Shared room,110,4,3,01-09-2018,0.22,1,0
26810466,Bright Midtown East,53883793,Rory,Manhattan,Midtown,40.76085,-73.96627,Entire home/apt,180,2,2,10-06-2019,0.17,1,4
10034090,Cute Bedroom in Very Cute BK Apt!,7763913,Dawn,Brooklyn,Williamsburg,40.71049,-73.94515,Private room,40,1,1,07-01-2016,0.02,1,0
16438893,"Great Room In Brooklyn, The Park, 30 min to MH.",64042146,David,Brooklyn,Flatbush,40.65096,-73.96395,Private room,33,5,2,12-06-2017,0.06,1,0
24058869,"Upper West / Morningside Heights Apt, Near Subway",81022597,Daniel,Manhattan,Morningside Heights,40.80947,-73.96357,Entire home/apt,100,3,0,,,1,0
32493112,JFK LUXURY BEDROOM # 1,244082709,Jfk,Queens,Springfield Gardens,40.65953,-73.76923,Private room,75,1,8,20-06-2019,1.86,7,179
20386575,Makes You Wanna STAY! [BEST RATE],142590597,Joica,Brooklyn,East New York,40.6746,-73.87293,Shared room,159,1,7,06-10-2018,0.31,6,180
35304260,"Light Airy, Private Bath, Oasis 15 min to Midtown",59392167,Judith,Queens,Sunnyside,40.74793,-73.92034,Private room,55,4,0,,,1,69
33709508,Sonder | Stock Exchange | Polished 3BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70715,-74.0103,Entire home/apt,495,2,7,14-06-2019,2.5,327,265
4620954,"Tranquil, clean bedroom,",23935018,Marlon,Brooklyn,Bedford-Stuyvesant,40.68175,-73.95417,Private room,85,3,1,24-10-2015,0.02,1,0
2863223,Cozy Room with Private Entrance,14586041,Louie,Brooklyn,Williamsburg,40.70665,-73.95067,Private room,75,7,18,12-08-2015,0.31,1,87
5826518,Chic Downtown Getaway: Large 1BR Flat,4731948,Kiki,Manhattan,Chinatown,40.71647,-73.99116,Entire home/apt,215,1,36,30-06-2019,1.45,4,0
8409246,Charming East Village Garden Apt.,3266068,Alex,Manhattan,East Village,40.72625,-73.98173,Entire home/apt,235,3,4,05-12-2015,0.09,1,0
24258565,Stylish Nolita 1 Bedroom,143589,Delia,Manhattan,Nolita,40.72213,-73.99479,Entire home/apt,200,2,22,09-06-2019,1.57,1,3
31254505,Spacious Studio Sublet in Hell's Kitchen,77657991,Dawn,Manhattan,Hell's Kitchen,40.76138,-73.99825,Entire home/apt,104,28,1,28-04-2019,0.42,1,0
23054586,Comfortable Room in LIC,170294800,Kynneth,Queens,Long Island City,40.75305,-73.93487,Private room,68,1,23,17-06-2019,1.33,1,298
27804120,Large sunny pvt room 10 mins from Times sq. 63F3,190921808,John,Manhattan,Hell's Kitchen,40.75393,-73.99633,Private room,65,1,2,02-11-2018,0.23,47,361
33115153,Oasis in the Jungle,4276261,Yara,Manhattan,East Village,40.72625,-73.99014,Entire home/apt,350,3,1,27-05-2019,0.7,1,66
20432888,Spacious area close to Gramercy park,9475138,Jastine,Manhattan,Gramercy,40.73894,-73.98651,Entire home/apt,340,2,0,,,1,0
33315338,Lovely bedroom in Brooklyn,52818583,Justin & Lilo,Brooklyn,Bedford-Stuyvesant,40.68797,-73.95439,Private room,75,1,21,30-06-2019,7.5,1,114
20641793,Modern Studio 1 block away from the beach,725286,Michael,Brooklyn,Brighton Beach,40.57688,-73.95308,Entire home/apt,130,3,22,20-06-2019,0.99,1,134
22102108,Great apartment in the heart of Manhattan!,20905481,Jamie And John,Manhattan,Hell's Kitchen,40.76028,-73.99014,Entire home/apt,179,1,125,26-06-2019,6.51,1,201
17682843,"Astoria close to JFK,Laguardia airport, Manhattan",117195769,Simone,Queens,Astoria,40.76505,-73.90918,Private room,80,1,161,02-07-2019,5.74,3,365
